##x	cubic 	quartic
0.318	-10.4574982278464	-10.4658611214099
0.32	-10.2767075814945	-10.279631670153
0.322	-10.0959169351425	-10.0937531095352
0.324	-9.91512628879051	-9.90822543955633
0.326	-9.73433564243853	-9.72304866021653
0.328	-9.55354499608655	-9.53822277151576
0.33	-9.37275434973458	-9.35374777345401
0.332	-9.1919637033826	-9.16962366603129
0.334	-9.01117305703062	-8.98585044924759
0.336	-8.83038241067865	-8.80242812310292
0.338	-8.64959176432667	-8.61935668759728
0.34	-8.4688011179747	-8.43663614273066
0.342	-8.28801047162272	-8.25426648850306
0.344	-8.10721982527074	-8.0722477249145
0.346	-7.92642917891877	-7.89057985196496
0.348	-7.74563853256679	-7.70926286965444
0.35	-7.56484788621481	-7.52829677798295
0.352	-7.38405723986284	-7.34768157695049
0.354	-7.20326659351086	-7.16741726655705
0.356	-7.02247594715888	-6.98750384680264
0.358	-6.84168530080691	-6.80794131768725
0.36	-6.66089465445493	-6.62872967921089
0.362	-6.48010400810296	-6.44986893137356
0.364	-6.29931336175098	-6.27135907417525
0.366	-6.118522715399	-6.09320010761597
0.368	-5.93773206904703	-5.91539203169571
0.37	-5.75694142269505	-5.73793484641448
0.372	-5.57615077634307	-5.56082855177228
0.374	-5.3953601299911	-5.3840731477691
0.376	-5.21456948363912	-5.20766863440495
0.378	-5.03377883728715	-5.03161501167982
0.38	-4.85298819093517	-4.85591227959372
0.382	-4.67219754458319	-4.68056043814664
0.384	-4.49140689823122	-4.50555948733859
0.386	-4.31061625187924	-4.33090942716957
0.388	-4.12982560552726	-4.15661025763957
0.39	-3.94903495917529	-3.9826619787486
0.392	-3.76824431282331	-3.80906459049666
0.394	-3.58745366647134	-3.63581809288373
0.396	-3.40666302011936	-3.46292248590984
0.398	-3.22587237376738	-3.29037776957497
0.4	-2.90550359247417	-3.11818394387913
0.402	-2.74348782081746	-2.93115696289719
0.404	-2.58147204916074	-2.74515084760199
0.406	-2.41945627750403	-2.56016559799354
0.408	-2.25744050584731	-2.37620121407183
0.41	-2.0954247341906	-2.19325769583687
0.412	-1.93340896253388	-2.01133504328865
0.414	-1.77139319087717	-1.83043325642717
0.416	-1.60937741922046	-1.65055233525244
0.418	-1.44736164756374	-1.47169227976445
0.42	-1.28534587590703	-1.29385308996321
0.422	-1.12333010425031	-1.11703476584871
0.424	-0.9613143325936	-0.941237307420951
0.426	-0.799298560936904	-0.766460714679958
0.428	-0.63728278928019	-0.592704987625689
0.43	-0.475267017623476	-0.419970126258164
0.432	-0.313251245966762	-0.248256130577383
0.434	-0.151235474310048	-0.0775630005833458
0.436	0.0107802973466664	0.0921092637239477
0.438	0.17279606900338	0.260760662344497
0.44	0.334811840660095	0.428391195278303
0.442	0.496827612316808	0.595000862525364
0.444	0.658843383973523	0.760589664085682
0.446	0.820859155630237	0.925157599959256
0.448	0.982874927286951	1.08870467014609
0.45	1.14489069894366	1.25123087464617
0.452	1.30690647060038	1.41273621345951
0.454	1.46892224225709	1.57322068658611
0.456	1.63093801391381	1.73268429402597
0.458	1.79295378557052	1.89112703577908
0.46	1.95496955722724	2.04854891184544
0.462	2.11698532888395	2.20494992222507
0.464	2.27900110054066	2.36033006691795
0.466	2.44101687219738	2.51468934592408
0.468	2.60303264385409	2.66802775924347
0.47	2.76504841551081	2.82034530687612
0.472	2.92706418716752	2.97164198882202
0.474	3.08907995882423	3.12191780508118
0.476	3.25109573048095	3.2711727556536
0.478	3.41311150213766	3.41940684053927
0.48	3.57512727379438	3.5666200597382
0.482	3.73714304545109	3.71281241325038
0.484	3.8991588171078	3.85798390107582
0.486	4.06117458876452	4.00213452321451
0.488	4.22319036042123	4.14526427966647
0.49	4.38520613207795	4.28737317043167
0.492	4.54722190373466	4.42846119551014
0.494	4.70923767539137	4.56852835490186
0.496	4.87125344704809	4.70757464860684
0.498	5.0332692187048	4.84560007662507
0.5	5.19528499036152	4.98260463895656
0.502	5.3889860751636	5.12682792953296
0.504	5.49827079148099	5.2696251558539
0.506	5.60755550779837	5.41099631791937
0.508	5.71684022411576	5.55094141572937
0.51	5.82612494043314	5.6894604492839
0.512	5.93540965675053	5.82655341858295
0.514	6.04469437306791	5.96222032362654
0.516	6.15397908938529	6.09646116441466
0.518	6.26326380570268	6.2292759409473
0.52	6.37254852202006	6.36066465322448
0.522	6.48183323833745	6.49062730124618
0.524	6.59111795465483	6.61916388501242
0.526	6.70040267097222	6.74627440452318
0.528	6.8096873872896	6.87195885977847
0.53	6.91897210360698	6.9962172507783
0.532	7.02825681992437	7.11904957752265
0.534	7.13754153624175	7.24045584001153
0.536	7.24682625255914	7.36043603824494
0.538	7.35611096887652	7.47899017222289
0.54	7.4653956851939	7.59611824194536
0.542	7.57468040151129	7.71182024741236
0.544	7.68396511782867	7.82609618862389
0.546	7.79324983414606	7.93894606557995
0.548	7.90253455046344	8.05036987828054
0.55	8.01181926678083	8.16036762672566
0.552	8.12110398309821	8.26893931091531
0.554	8.2303886994156	8.37608493084949
0.556	8.33967341573298	8.48180448652819
0.558	8.44895813205036	8.58609797795143
0.56	8.55824284836775	8.6889654051192
0.562	8.66752756468513	8.7904067680315
0.564	8.77681228100252	8.89042206668832
0.566	8.8860969973199	8.98901130108968
0.568	8.99538171363728	9.08617447123557
0.57	9.10466642995467	9.18191157712598
0.572	9.21395114627205	9.27622261876093
0.574	9.32323586258944	9.3691075961404
0.576	9.43252057890682	9.4605665092644
0.578	9.5418052952242	9.55059935813294
0.58	9.65109001154159	9.639206142746
0.582	9.76037472785897	9.7263868631036
0.584	9.86965944417636	9.81214151920572
0.586	9.97894416049374	9.89647011105237
0.588	10.0882288768111	9.97937263864355
0.59	10.1975135931285	10.0608491019793
0.592	10.3067983094459	10.1408995010595
0.594	10.4160830257633	10.2195238358843
0.596	10.5253677420807	10.2967221064536
0.598	10.634652458398	10.3724943127674
0.6	10.7439371747154	10.4468404548258
0.602	10.8046372308283	10.5250181344529
0.604	10.8455492647916	10.6016747673182
0.606	10.8864612987549	10.6768103534218
0.608	10.9273733327182	10.7504248927635
0.61	10.9682853666815	10.8225183853435
0.612	11.0091974006448	10.8930908311617
0.614	11.0501094346082	10.9621422302181
0.616	11.0910214685715	11.0296725825127
0.618	11.1319335025348	11.0956818880455
0.62	11.1728455364981	11.1601701468166
0.622	11.2137575704614	11.2231373588258
0.624	11.2546696044247	11.2845835240733
0.626	11.2955816383881	11.3445086425589
0.628	11.3364936723514	11.4029127142828
0.63	11.3774057063147	11.4597957392449
0.632	11.418317740278	11.5151577174452
0.634	11.4592297742413	11.5689986488837
0.636	11.5001418082047	11.6213185335604
0.638	11.541053842168	11.6721173714754
0.64	11.5819658761313	11.7213951626285
0.642	11.6228779100946	11.7691519070199
0.644	11.6637899440579	11.8153876046495
0.646	11.7047019780212	11.8601022555173
0.648	11.7456140119846	11.9032958596233
0.65	11.7865260459479	11.9449684169675
0.652	11.8274380799112	11.9851199275499
0.654	11.8683501138745	12.0237503913705
0.656	11.9092621478378	12.0608598084294
0.658	11.9501741818011	12.0964481787264
0.66	11.9910862157645	12.1305155022617
0.662	12.0319982497278	12.1630617790352
0.664	12.0729102836911	12.1940870090469
0.666	12.1138223176544	12.2235911922968
0.668	12.1547343516177	12.2515743287849
0.67	12.1956463855811	12.2780364185112
0.672	12.2365584195444	12.3029774614758
0.674	12.2774704535077	12.3263974576785
0.676	12.318382487471	12.3482964071195
0.678	12.3592945214343	12.3686743097987
0.68	12.4002065553976	12.3875311657161
0.682	12.441118589361	12.4048669748717
0.684	12.4820306233243	12.4206817372655
0.686	12.5229426572876	12.4349754528975
0.688	12.5638546912509	12.4477481217678
0.69	12.6047667252142	12.4589997438762
0.692	12.6456787591775	12.4687303192229
0.694	12.6865907931409	12.4769398478077
0.696	12.7275028271042	12.4836283296308
0.698	12.7684148610675	12.4887957646921
0.7	12.8093268950308	12.4924421529916
0.702	12.7471379911988	12.5007749145653
0.704	12.7226372330398	12.5077675324765
0.706	12.6981364748809	12.5134200067251
0.708	12.6736357167219	12.5177323373111
0.71	12.649134958563	12.5207045242346
0.712	12.624634200404	12.5223365674955
0.714	12.6001334422451	12.5226284670939
0.716	12.5756326840861	12.5215802230297
0.718	12.5511319259272	12.5191918353029
0.72	12.5266311677682	12.5154633039136
0.722	12.5021304096093	12.5103946288617
0.724	12.4776296514504	12.5039858101473
0.726	12.4531288932914	12.4962368477703
0.728	12.4286281351325	12.4871477417308
0.73	12.4041273769735	12.4767184920287
0.732	12.3796266188146	12.464949098664
0.734	12.3551258606556	12.4518395616368
0.736	12.3306251024967	12.4373898809471
0.738	12.3061243443377	12.4216000565947
0.74	12.2816235861788	12.4044700885799
0.742	12.2571228280198	12.3859999769024
0.744	12.2326220698609	12.3661897215624
0.746	12.2081213117019	12.3450393225599
0.748	12.183620553543	12.3225487798947
0.75	12.159119795384	12.2987180935671
0.752	12.1346190372251	12.2735472635769
0.754	12.1101182790661	12.2470362899241
0.756	12.0856175209072	12.2191851726087
0.758	12.0611167627482	12.1899939116308
0.76	12.0366160045893	12.1594625069904
0.762	12.0121152464303	12.1275909586874
0.764	11.9876144882714	12.0943792667218
0.766	11.9631137301125	12.0598274310937
0.768	11.9386129719535	12.023935451803
0.77	11.9141122137946	11.9867033288497
0.772	11.8896114556356	11.9481310622339
0.774	11.8651106974767	11.9082186519556
0.776	11.8406099393177	11.8669660980147
0.778	11.8161091811588	11.8243734004112
0.78	11.7916084229998	11.7804405591452
0.782	11.7671076648409	11.7351675742166
0.784	11.7426069066819	11.6885544456255
0.786	11.718106148523	11.6406011733718
0.788	11.693605390364	11.5913077574555
0.79	11.6691046322051	11.5406741978767
0.792	11.6446038740461	11.4887004946353
0.794	11.6201031158872	11.4353866477314
0.796	11.5956023577282	11.3807326571649
0.798	11.5711015995693	11.3247385229359
0.8	11.5466008414103	11.2674042450443
0.802	11.3981392103121	11.3981392103121
0.804	11.3257326584422	11.3257326584422
0.806	11.2533261065723	11.2533261065723
0.808	11.1809195547024	11.1809195547024
0.81	11.1085130028325	11.1085130028325
0.812	11.0361064509627	11.0361064509627
0.814	10.9636998990928	10.9636998990928
0.816	10.8912933472229	10.8912933472229
0.818	10.818886795353	10.818886795353
0.82	10.7464802434831	10.7464802434831
0.822	10.6740736916132	10.6740736916132
0.824	10.6016671397434	10.6016671397434
0.826	10.5292605878735	10.5292605878735
0.828	10.4568540360036	10.4568540360036
0.83	10.3844474841337	10.3844474841337
0.832	10.3120409322638	10.3120409322638
0.834	10.2396343803939	10.2396343803939
0.836	10.1672278285241	10.1672278285241
0.838	10.0948212766542	10.0948212766542
0.84	10.0224147247843	10.0224147247843
0.842	9.95000817291441	9.95000817291441
0.844	9.87760162104453	9.87760162104453
0.846	9.80519506917464	9.80519506917465
0.848	9.73278851730476	9.73278851730477
